Stock1,Stock2,Lag,Corr,Freq%,AvgGap,WinRate,AvgProfit,FreqSame%,Score
EQIX,LRCX,9,0.0587713804884021,75.67567567567568,2.8277070660654497,76.47058823529412,1.0155734226183286,27.906976744186046,19.92836574138236
ANET,INTC,9,-0.135956918725944,67.85714285714286,5.037731294214538,77.27272727272727,2.585283849953243,27.906976744186046,19.85467131532884
FTNT,ANET,9,-0.0820821724489105,78.94736842105263,4.404583710951208,75.86206896551724,1.3533042420852393,30.23255813953488,19.52430934382295
0981.HK,AVGO,9,-0.101524078179128,75.0,4.136764276613259,80.0,1.6830542760097422,34.88372093023256,19.37338731063005
NET,MRVL,9,0.0111360014640953,69.56521739130434,4.44809121916164,80.0,2.1198036285608937,33.72093023255814,19.371977152326
CRWD,GRMN,9,-0.0130911079319707,79.48717948717949,3.100627595653767,75.0,1.6794267055105054,30.23255813953488,19.308715080923765
GRMN,TEL,9,0.0034779463928042,78.57142857142857,2.469385638924559,82.14285714285714,1.010724996796928,38.372093023255815,19.288205858079955
NET,HOOD,9,0.0252621826771697,78.26086956521739,4.958045211837534,79.41176470588235,2.0973077926736994,37.2093023255814,19.017678932696437
0981.HK,ANET,9,-0.1603772166399551,75.0,4.6367395436344525,79.3103448275862,1.835850289196603,36.04651162790697,18.946197982832533
BKNG,ANET,9,-0.0440534978021857,77.77777777777779,3.3299854258269224,75.86206896551724,1.1758856952416508,32.55813953488372,18.86401625464387
TEL,TCEHY,9,-0.0540748508361597,68.96551724137932,2.478156238576769,76.92307692307693,1.3168003514767606,31.3953488372093,18.81336854926029
NET,NVDA,9,0.0387903227773416,73.91304347826086,3.915124540701107,81.25,2.1705760557420897,39.53488372093023,18.67623016025069
KLAC,SNOW,9,0.0414331993788967,75.0,2.9713937698148936,77.41935483870968,1.709265004610185,34.88372093023256,18.6473756901238
ANET,TXN,9,-0.1030238028743503,71.42857142857143,4.340997136431852,77.77777777777779,2.7464805830936023,34.88372093023256,18.64627519178422
AVGO,META,9,-0.1099453424159497,65.51724137931035,3.397433131967305,77.5,2.077674691783204,32.55813953488372,18.59294345091864
NET,IFX.DE,9,-0.0648083331937376,65.21739130434783,4.109171422640916,80.0,2.254557136180865,36.04651162790697,18.541757311625396
0981.HK,CSCO,9,-0.0659285838845268,71.875,2.988111043154081,75.0,1.6185864557063123,31.3953488372093,18.526055348788
MSFT,ARM,9,0.1103624444261838,70.96774193548387,2.7829281026435724,77.14285714285715,1.007528825957795,33.72093023255814,18.510228597711745
KLAC,XYZ,9,0.01990635050842,78.125,3.949258354688916,77.77777777777779,1.5229940067154704,37.2093023255814,18.450157430428888
TCEHY,NET,9,-0.0604009409415372,78.37837837837837,3.2597507793761284,75.0,1.4183053045472738,33.72093023255814,18.420593102933623
SHOP,HOOD,9,-0.1302160974470404,76.31578947368422,5.628650613071922,70.58823529411765,3.144148631178417,29.069767441860467,18.39163131422673
ANET,PLTR,9,-0.083816801022792,75.0,4.61486545677135,78.125,1.851765586142116,37.2093023255814,18.380152187915694
NET,AVGO,9,0.011654989841597,78.26086956521739,4.029062367782832,80.0,1.9911731769756156,40.69767441860465,18.333755335846224
MSFT,AVGO,9,0.0603290535121929,77.41935483870968,2.575551184506748,76.66666666666667,1.1501398763255943,36.04651162790697,18.265508318144143
MSTR,NET,9,-0.0374558046485504,80.0,4.819654543700862,75.0,2.4875817945107515,36.04651162790697,18.1939754440787
0981.HK,DASH,9,-0.0755019237187206,75.0,4.012440061920499,76.66666666666667,1.6070159150618837,36.04651162790697,18.18842878263383
TEL,AMZN,9,0.011809654572353,68.96551724137932,2.8050480104945827,76.31578947368422,1.456727135669406,33.72093023255814,18.1715641927263
ANET,TEL,9,-0.0863459517952913,78.57142857142857,3.4471067052683173,78.57142857142857,1.7605505038825044,39.53488372093023,18.143602125984373
ANET,ARM,9,-0.0668802985500642,71.42857142857143,4.375127617195229,77.14285714285715,1.872409000410679,36.04651162790697,18.134282939663358
ORCL,PDD,9,-0.066447487567286,68.96551724137932,3.518225182598279,75.0,1.9302657452538368,32.55813953488372,18.13284199991511
0981.HK,SPOT,9,-0.243625609245824,65.625,4.2852856635951495,73.80952380952381,1.6936928032251144,30.23255813953488,18.07755498718337
TEL,ADI,9,0.087013361061935,65.51724137931035,2.43667316588966,76.92307692307693,1.029295417408959,33.72093023255814,18.07394941550316
PYPL,TEL,9,-0.0107989198260438,77.14285714285715,2.7987619256819083,75.0,1.20980450296901,34.88372093023256,18.048397348612223
BKNG,META,9,-0.0069495376554616,66.66666666666666,2.701145151060356,72.5,1.1691512959122423,29.069767441860467,17.980196923203717
0981.HK,PANW,9,-0.1107296155773993,75.0,3.7689301907148898,75.0,1.525565788919478,34.88372093023256,17.96171523484158
CDNS,TEL,9,-0.0589216481888069,78.78787878787878,2.781436202803881,75.0,1.6001366990480774,36.04651162790697,17.91862903172613
IBM,TEL,9,0.0007813161457946,75.0,2.564745843401389,75.0,1.17266117318784,34.88372093023256,17.896881062126624
PYPL,AVGO,9,-0.0239595300906802,77.14285714285715,3.1304484342205328,73.33333333333333,1.4681513447829502,33.72093023255814,17.890491764041187
MU,INTC,9,-0.111869277356864,60.60606060606061,4.7150554786203145,72.72727272727273,2.5982008711419478,29.069767441860467,17.863505074747412
CDNS,SNOW,9,-0.0658046016996626,75.75757575757575,3.216104488636609,74.19354838709677,2.0901674516236874,34.88372093023256,17.830356725518502
NET,META,9,-0.0269605156982555,65.21739130434783,3.6285909888959216,77.5,1.8978476664338977,36.04651162790697,17.804965492774706
AVGO,SNOW,9,-0.0594593652303835,72.41379310344827,3.3688381175498647,77.41935483870968,2.0684549468207414,38.372093023255815,17.722434277257953
DASH,CPNG,9,-0.1136957155428891,75.86206896551724,3.037528170177197,72.97297297297297,1.826477684439804,33.72093023255814,17.71465060317916
AVGO,MRVL,9,-0.091856868304998,65.51724137931035,4.524088889874632,75.0,2.170169221282104,33.72093023255814,17.714372115167656
TEL,AVGO,9,0.0446132562947446,75.86206896551724,3.081528362732953,76.66666666666667,1.6655844194333742,38.372093023255815,17.71355039142044
DASH,CRM,10,-0.1773240829889266,72.41379310344827,3.185064683939229,81.08108108108108,1.6278659443139534,30.58823529411765,20.395116613651368
6701.T,1024.HK,10,-0.1781962483193308,74.19354838709677,4.102632106592684,81.25,1.8032116451185023,31.76470588235294,20.355720623185547
EQIX,HOOD,10,-0.0565748016337743,75.67567567567568,4.049154069755906,76.47058823529412,1.2237003933000934,27.058823529411764,20.169365061875677
ZS,CRM,10,-0.1197883014526091,71.875,2.77606061352713,75.67567567567568,1.3725160685647375,30.58823529411765,18.843445724267703
PDD,HOOD,10,-0.2510408577509881,75.0,4.698401761291837,73.52941176470588,1.9294720700850376,29.411764705882355,18.836772235662163
EBAY,GRMN,10,-0.0432905193772603,82.35294117647058,2.592003140863452,75.0,1.348699089207062,32.94117647058823,18.818741643723367
TEL,ADP,10,-0.0270367176828112,75.86206896551724,1.8059385730114208,75.67567567567568,1.121925818014636,31.76470588235294,18.789840883129287
BABA,TSLA,10,-0.1504582507491632,72.97297297297297,4.695473425965608,71.05263157894737,1.8239951082016213,27.058823529411764,18.57027879649855
NET,ADYEN.AS,10,0.0140398867246857,69.56521739130434,3.5781723519059407,78.94736842105263,2.188503960362674,36.47058823529412,18.42800307576393
ADP,GRMN,10,-0.0734757086762885,77.77777777777779,1.9815014859019917,75.0,0.745244248208966,32.94117647058823,18.422184528903223
XIACF,GRMN,10,-0.1389263604585774,77.77777777777779,3.5648566952895826,67.85714285714286,2.9360243267868733,25.882352941176475,18.326380947822194
DASH,GRMN,10,-0.0611269696875318,75.86206896551724,3.3072176217850697,78.57142857142857,1.702963517014092,38.82352941176471,18.12173053838101
CDNS,GRMN,10,-0.0269223371480158,78.78787878787878,3.056845917896019,75.0,1.5238488200754712,35.294117647058826,18.102859185810527
DASH,MU,10,-0.1366948661088088,68.96551724137932,4.202711676438228,77.14285714285715,1.5766999408211024,35.294117647058826,18.08608235411124
EBAY,AAPL,10,-0.1215533566059896,76.47058823529412,2.927908300300225,71.42857142857143,1.8473500034378916,30.58823529411765,18.028795679266945
1024.HK,ADYEN.AS,10,-0.2051594539795544,75.0,4.12496954679245,71.05263157894737,2.6676574946562237,30.58823529411765,17.948716119994923
DASH,ADI,10,-0.0525614665590095,68.96551724137932,3.357819149368852,74.35897435897436,1.7004939235887802,32.94117647058823,17.843197810048846
INTU,HOOD,10,0.1138309998715922,71.875,3.4781808535856378,73.52941176470588,0.8581121727856109,32.94117647058823,17.771722314334298
0981.HK,RDDT,10,-0.2061109144661823,68.75,5.473738115877392,71.7948717948718,1.544323328928593,30.58823529411765,17.701425539621802
6857.T,MSTR,10,-0.090085408505786,72.41379310344827,4.962870897351654,74.28571428571429,2.4993537644876587,35.294117647058826,17.66759694368459
XYZ,DDOG,10,0.0600445286471638,71.42857142857143,3.26006814362082,75.0,1.5786825211245283,35.294117647058826,17.664064576940373
DASH,KLAC,10,-0.0990846535879363,72.41379310344827,3.763703844727774,75.75757575757575,1.6014907865037835,36.47058823529412,17.655433523266375
XYZ,CRM,10,-0.0322213662476831,67.85714285714286,3.362334115948089,75.67567567567568,2.143483061994703,35.294117647058826,17.653952762215628
XYZ,SHOP,10,0.0229802936581816,67.85714285714286,4.14445871575161,75.67567567567568,1.4513841997988568,35.294117647058826,17.639029562460333
TCEHY,NET,10,-0.1588481430719046,81.08108108108108,3.419165508262445,70.83333333333334,1.4947630734935866,32.94117647058823,17.614423574472298
CDNS,XYZ,10,-0.0728766639533662,81.81818181818183,3.851447929721212,73.07692307692307,1.576579733913693,36.47058823529412,17.53864259868474
EBAY,TXN,10,-0.1406441561122166,76.47058823529412,3.590368073306257,69.44444444444444,1.772218601655597,30.58823529411765,17.503520637239884
DASH,DDOG,10,-0.128380998636078,68.96551724137932,3.4947360793366813,75.0,1.5998489264921325,35.294117647058826,17.465999072092547
ZS,ARM,10,-0.0236951746804622,75.0,3.5610773808154903,71.42857142857143,1.34388044802506,32.94117647058823,17.412018177780947
MSFT,GRMN,10,0.0769548535461104,77.41935483870968,1.9177821666307364,75.0,0.7879727618032916,37.64705882352941,17.38251879845906
SONY,CDNS,10,-0.018615562100671,73.17073170731707,2.764077236433197,68.75,1.701796830920819,29.411764705882355,17.34796476748814
CDNS,PYPL,10,-0.0935976019355416,75.75757575757575,3.088643545942712,71.875,1.6902743929329618,34.11764705882353,17.311117112065286
0981.HK,HOOD,10,-0.1616599275945349,75.0,5.193417055697337,70.58823529411765,1.6457627734260782,32.94117647058823,17.25479065003898
XYZ,CSU.TO,10,-0.0391756761177698,67.85714285714286,2.97941071483228,74.35897435897436,1.9003618054656737,35.294117647058826,17.246489169199798
DASH,TSLA,10,-0.0352517498834693,65.51724137931035,4.37335364452716,73.68421052631578,1.4575691154456405,35.294117647058826,16.93533247635675
AVGO,NXPI,10,0.0225791663937996,65.51724137931035,3.2711314075242197,72.5,1.7238004228977268,34.11764705882353,16.86179598484416
CDNS,TEL,10,-0.0660665300596766,78.78787878787878,2.8761904755947683,71.42857142857143,1.6295414176119671,36.47058823529412,16.846782280902616
GRMN,0981.HK,10,0.0902273458908807,64.28571428571429,3.088415879577492,77.41935483870968,1.1236316053000297,40.0,16.760490483845462
PDD,CPNG,10,-0.168170138221179,69.44444444444444,3.176707990801918,69.44444444444444,1.815953376862093,31.76470588235294,16.75823623679718
ADBE,PYPL,10,-0.0454121549174687,73.68421052631578,2.52194204977174,68.75,0.956893375224374,31.76470588235294,16.757962958089834
INTU,CDNS,10,0.0269409438728306,71.875,2.640525109267277,71.875,1.2138408108612848,35.294117647058826,16.757142625526285
NTES,HOOD,10,-0.2170531905923058,71.7948717948718,4.679521651001052,67.64705882352942,1.8641752740460156,30.58823529411765,16.747958884502555
INTU,TEL,10,0.0472668359255505,78.125,2.0631988969093387,71.42857142857143,0.9733457291380542,36.47058823529412,16.728592687554766
NET,CRM,10,0.0475847966913581,65.21739130434783,3.2746398560383345,75.67567567567568,1.9247392372332368,38.82352941176471,16.68393886356173
1024.HK,6857.T,10,-0.2394153270294559,75.0,5.644958746507505,70.0,2.575759720375394,35.294117647058826,16.657808223841577
CRWV,2317.TW,10,-0.0301019101845125,62.5,7.526169583289281,67.74193548387096,7.059729778689339,31.76470588235294,16.618476866267763
XYZ,GRMN,10,0.003456968228338,75.0,3.547213403502401,75.0,1.874868889302252,41.17647058823529,16.601092343015196
ZS,SU.PA,10,0.003300416842983,65.625,2.78873444166475,69.76744186046511,1.4487916259218607,31.76470588235294,16.589836187405744
AMD,XYZ,10,-0.0363672480317817,77.41935483870968,4.4053753118959,73.07692307692307,2.0926352746990293,40.0,16.547943210525933
SE,6857.T,10,-0.0151209087591601,74.28571428571429,4.35650854866758,70.0,1.6525873684381494,35.294117647058826,16.516320872351617
